ZEIT,TAG,TX,TM,TN
1962-05-25T00:00,19620525,13.3,9.9,7.1
1962-05-26T00:00,19620526,12.0,8.3,6.7
1962-05-27T00:00,19620527,13.0,10.2,7.6
1962-05-28T00:00,19620528,16.2,10.1,5.0
1962-05-29T00:00,19620529,15.4,11.9,8.7
1962-05-30T00:00,19620530,16.4,11.7,8.4
1962-05-31T00:00,19620531,17.7,12.4,7.7
1962-06-01T00:00,19620601,12.9,8.0,4.4
1962-06-02T00:00,19620602,12.0,7.9,4.4
1962-06-03T00:00,19620603,12.1,7.2,4.6
1962-06-04T00:00,19620604,13.4,7.1,2.5
1962-06-05T00:00,19620605,15.8,10.5,3.8
1962-06-06T00:00,19620606,16.0,9.4,0.9
1962-06-07T00:00,19620607,16.6,10.7,2.0
1962-06-08T00:00,19620608,21.2,14.5,5.4
1962-06-09T00:00,19620609,22.3,16.4,9.4
1962-06-10T00:00,19620610,21.8,17.2,11.0
1962-06-11T00:00,19620611,20.5,13.8,11.1
1962-06-12T00:00,19620612,13.6,11.2,8.2
1962-06-13T00:00,19620613,20.6,14.4,6.6
1962-06-14T00:00,19620614,27.0,20.9,13.7
1962-06-15T00:00,19620615,30.3,22.5,13.4
1962-06-16T00:00,19620616,25.6,21.8,17.6
1962-06-17T00:00,19620617,22.4,19.0,16.1
1962-06-18T00:00,19620618,26.0,19.9,13.5
1962-06-19T00:00,19620619,26.8,19.3,16.9
1962-06-20T00:00,19620620,22.7,17.5,13.5
1962-06-21T00:00,19620621,23.0,19.0,16.3
1962-06-22T00:00,19620622,28.2,21.5,13.7
1962-06-23T00:00,19620623,28.3,22.8,16.5
1962-06-24T00:00,19620624,28.6,22.2,16.1
1962-06-25T00:00,19620625,25.6,16.8,14.8
1962-06-26T00:00,19620626,21.3,15.4,8.3
1962-06-27T00:00,19620627,18.1,11.1,8.1
1962-06-28T00:00,19620628,12.7,9.3,7.5
1962-06-29T00:00,19620629,12.2,9.8,7.8
1962-06-30T00:00,19620630,13.6,10.6,6.5
1962-07-01T00:00,19620701,12.7,10.8,8.8
1962-07-02T00:00,19620702,14.0,10.7,9.0
1962-07-03T00:00,19620703,15.0,11.2,9.2
1962-07-04T00:00,19620704,10.4,8.8,7.0
1962-07-05T00:00,19620705,14.6,11.1,8.4
1962-07-06T00:00,19620706,16.2,12.0,9.3
1962-07-07T00:00,19620707,14.3,11.4,9.8
1962-07-08T00:00,19620708,14.2,11.5,8.4
1962-07-09T00:00,19620709,21.4,15.0,10.1
1962-07-10T00:00,19620710,24.8,18.4,11.4
1962-07-11T00:00,19620711,25.0,18.9,14.0
1962-07-12T00:00,19620712,21.5,17.0,14.1
1962-07-13T00:00,19620713,17.4,14.3,12.1
1962-07-14T00:00,19620714,18.3,14.5,12.0
1962-07-15T00:00,19620715,18.7,15.4,12.1
1962-07-16T00:00,19620716,19.7,15.3,14.3
1962-07-17T00:00,19620717,19.0,15.1,13.0
1962-07-18T00:00,19620718,19.0,15.4,13.2
1962-07-19T00:00,19620719,22.4,16.4,12.0
1962-07-20T00:00,19620720,23.2,18.8,15.1
1962-07-21T00:00,19620721,28.6,21.2,15.6
1962-07-22T00:00,19620722,25.3,20.5,16.7
1962-07-23T00:00,19620723,21.8,17.6,13.1
1962-07-24T00:00,19620724,21.3,16.4,10.8
1962-07-25T00:00,19620725,27.9,18.9,10.7
1962-07-26T00:00,19620726,31.1,24.6,18.6
1962-07-27T00:00,19620727,25.9,20.5,18.3
1962-07-28T00:00,19620728,18.8,15.2,11.4
1962-07-29T00:00,19620729,22.1,16.4,9.7
1962-07-30T00:00,19620730,23.1,16.9,9.8
1962-07-31T00:00,19620731,25.1,18.5,12.1
1962-08-01T00:00,19620801,22.4,18.0,15.0
1962-08-02T00:00,19620802,25.3,19.0,12.0
1962-08-03T00:00,19620803,26.0,20.0,15.0
1962-08-04T00:00,19620804,27.0,21.4,17.0
1962-08-05T00:00,19620805,26.8,18.4,14.0
1962-08-06T00:00,19620806,22.5,16.7,13.7
1962-08-07T00:00,19620807,20.9,17.6,16.2
1962-08-08T00:00,19620808,20.5,16.6,12.8
1962-08-09T00:00,19620809,20.0,15.0,10.6
1962-08-10T00:00,19620810,23.8,16.8,9.8
1962-08-11T00:00,19620811,22.8,18.7,14.2
1962-08-12T00:00,19620812,30.4,22.4,15.2
1962-08-13T00:00,19620813,31.3,22.9,16.4
1962-08-14T00:00,19620814,26.2,15.2,14.0
1962-08-15T00:00,19620815,26.7,19.2,14.5
1962-08-16T00:00,19620816,24.1,19.0,16.0
1962-08-17T00:00,19620817,21.4,17.6,14.0
1962-08-18T00:00,19620818,19.6,15.5,12.2
1962-08-19T00:00,19620819,15.4,13.0,10.5
1962-08-20T00:00,19620820,18.4,14.7,11.8
1962-08-21T00:00,19620821,24.0,15.4,9.6
1962-08-22T00:00,19620822,20.0,16.1,11.6
1962-08-23T00:00,19620823,19.1,14.9,11.3
1962-08-24T00:00,19620824,23.3,17.3,14.4
1962-08-25T00:00,19620825,18.9,14.8,11.8
1962-08-26T00:00,19620826,20.0,15.2,10.5
1962-08-27T00:00,19620827,23.6,17.2,10.4
1962-08-28T00:00,19620828,19.8,14.2,9.9
1962-08-29T00:00,19620829,19.0,15.2,12.7
1962-08-30T00:00,19620830,16.8,13.3,9.0
1962-08-31T00:00,19620831,15.7,12.9,10.1
1962-09-01T00:00,19620901,17.2,12.8,9.1
1962-09-02T00:00,19620902,22.6,14.5,6.3
1962-09-03T00:00,19620903,27.4,18.0,10.0
1962-09-04T00:00,19620904,29.3,21.6,15.4
1962-09-05T00:00,19620905,22.6,17.6,16.3
1962-09-06T00:00,19620906,18.7,15.5,12.3
1962-09-07T00:00,19620907,20.1,17.0,12.7
1962-09-08T00:00,19620908,16.2,12.6,11.0
1962-09-09T00:00,19620909,17.0,11.5,8.7
1962-09-10T00:00,19620910,26.3,15.9,7.1
1962-09-11T00:00,19620911,21.9,19.2,16.9
1962-09-12T00:00,19620912,29.0,21.1,15.3
1962-09-13T00:00,19620913,22.0,13.8,10.4
1962-09-14T00:00,19620914,14.3,10.0,5.6
1962-09-15T00:00,19620915,20.4,12.6,5.4
1962-09-16T00:00,19620916,18.8,16.0,13.2
1962-09-17T00:00,19620917,15.4,11.7,9.4
1962-09-18T00:00,19620918,12.2,9.5,7.8
1962-09-19T00:00,19620919,11.9,8.3,7.0
1962-09-20T00:00,19620920,14.3,8.6,3.5
1962-09-21T00:00,19620921,12.8,8.7,5.6
1962-09-22T00:00,19620922,13.6,9.8,7.9
1962-09-23T00:00,19620923,9.9,9.1,8.4
1962-09-24T00:00,19620924,12.8,8.9,5.9
1962-09-25T00:00,19620925,16.0,9.3,3.3
1962-09-26T00:00,19620926,19.3,13.4,7.3
1962-09-27T00:00,19620927,20.4,13.0,8.7
1962-09-28T00:00,19620928,15.9,10.0,6.8
1962-09-29T00:00,19620929,20.0,11.6,4.6
1962-09-30T00:00,19620930,20.7,15.0,10.4
1962-10-01T00:00,19621001,23.5,16.5,12.0
1962-10-02T00:00,19621002,23.3,16.8,12.3
1962-10-03T00:00,19621003,24.5,17.8,13.2
1962-10-04T00:00,19621004,19.7,16.5,13.0
1962-10-05T00:00,19621005,16.8,13.3,11.4
1962-10-06T00:00,19621006,14.8,12.2,11.2
1962-10-07T00:00,19621007,12.3,9.0,5.6
1962-10-08T00:00,19621008,18.6,13.1,10.3
1962-10-09T00:00,19621009,22.1,14.9,9.8
1962-10-10T00:00,19621010,21.7,13.6,7.3
1962-10-11T00:00,19621011,16.6,9.2,3.4
1962-10-12T00:00,19621012,7.8,6.3,5.4
1962-10-13T00:00,19621013,7.4,5.7,3.8
1962-10-14T00:00,19621014,7.7,6.3,5.1
1962-10-15T00:00,19621015,8.3,6.8,4.2
1962-10-16T00:00,19621016,12.4,5.9,-0.3
1962-10-17T00:00,19621017,11.4,9.5,8.3
1962-10-18T00:00,19621018,16.4,12.1,9.0
1962-10-19T00:00,19621019,13.7,10.0,9.4
1962-10-20T00:00,19621020,10.4,7.9,7.0
1962-10-21T00:00,19621021,12.6,6.6,1.8
1962-10-22T00:00,19621022,15.4,6.3,-0.4
1962-10-23T00:00,19621023,15.0,6.4,-0.2
1962-10-24T00:00,19621024,12.5,7.8,4.6
1962-10-25T00:00,19621025,14.9,8.8,5.9
1962-10-26T00:00,19621026,16.0,9.8,5.4
1962-10-27T00:00,19621027,12.1,6.8,3.4
1962-10-28T00:00,19621028,7.5,5.1,2.0
1962-10-29T00:00,19621029,8.2,5.2,3.2
1962-10-30T00:00,19621030,10.0,5.2,1.6
1962-10-31T00:00,19621031,5.4,4.4,2.0
1962-11-01T00:00,19621101,4.9,4.4,3.9
1962-11-02T00:00,19621102,6.8,5.1,4.0
1962-11-03T00:00,19621103,10.8,6.6,4.9
1962-11-04T00:00,19621104,8.6,5.5,3.0
1962-11-05T00:00,19621105,14.7,10.5,6.7
1962-11-06T00:00,19621106,13.7,11.9,10.5
1962-11-07T00:00,19621107,15.0,11.7,10.2
1962-11-08T00:00,19621108,15.3,12.8,10.4
1962-11-09T00:00,19621109,13.2,12.0,10.5
1962-11-10T00:00,19621110,11.7,3.9,3.0
1962-11-11T00:00,19621111,3.0,1.0,0.6
1962-11-12T00:00,19621112,3.5,2.1,0.9
1962-11-13T00:00,19621113,6.6,4.5,2.5
1962-11-14T00:00,19621114,5.4,3.7,2.6
1962-11-15T00:00,19621115,7.1,4.1,2.2
1962-11-16T00:00,19621116,2.9,1.5,-0.3
1962-11-17T00:00,19621117,2.0,-0.1,-2.2
1962-11-18T00:00,19621118,3.9,1.9,-0.2
1962-11-19T00:00,19621119,6.2,2.7,1.0
1962-11-20T00:00,19621120,3.6,1.9,0.1
1962-11-21T00:00,19621121,3.2,0.2,-2.7
1962-11-22T00:00,19621122,0.6,-0.5,-1.4
1962-11-23T00:00,19621123,-1.2,-2.1,-4.0
1962-11-24T00:00,19621124,0.3,-2.0,-2.7
1962-11-25T00:00,19621125,2.2,-1.5,-6.0
1962-11-26T00:00,19621126,1.7,1.3,0.9
1962-11-27T00:00,19621127,3.1,2.0,1.0
1962-11-28T00:00,19621128,4.5,3.0,1.4
1962-11-29T00:00,19621129,5.5,3.8,2.9
1962-11-30T00:00,19621130,5.2,3.9,2.4
1962-12-01T00:00,19621201,2.4,-2.1,-4.4
1962-12-02T00:00,19621202,0.3,-2.7,-4.6
1962-12-03T00:00,19621203,1.4,-3.7,-7.2
1962-12-04T00:00,19621204,0.0,-4.2,-7.3
1962-12-05T00:00,19621205,-0.8,-2.4,-4.2
1962-12-06T00:00,19621206,1.8,-1.8,-4.8
1962-12-07T00:00,19621207,1.7,-2.9,-5.0
1962-12-08T00:00,19621208,0.1,-3.6,-6.2
1962-12-09T00:00,19621209,5.3,0.0,-2.8
1962-12-10T00:00,19621210,5.0,2.8,0.6
1962-12-11T00:00,19621211,4.2,3.3,2.3
1962-12-12T00:00,19621212,7.6,5.5,3.6
1962-12-13T00:00,19621213,6.1,1.5,-0.1
1962-12-14T00:00,19621214,1.9,0.9,-1.0
1962-12-15T00:00,19621215,3.0,1.7,-1.1
1962-12-16T00:00,19621216,6.0,3.2,1.7
1962-12-17T00:00,19621217,2.7,1.0,0.0
1962-12-18T00:00,19621218,1.3,-0.1,-0.8
1962-12-19T00:00,19621219,-0.8,-3.2,-4.4
1962-12-20T00:00,19621220,-4.0,-7.5,-9.4
1962-12-21T00:00,19621221,-5.7,-7.4,-10.9
1962-12-22T00:00,19621222,-8.3,-13.1,-14.6
1962-12-23T00:00,19621223,-14.2,-15.7,-18.5
1962-12-24T00:00,19621224,-9.1,-12.6,-15.9
1962-12-25T00:00,19621225,-8.0,-9.6,-11.6
1962-12-26T00:00,19621226,-9.5,-12.0,-14.4
1962-12-27T00:00,19621227,-7.9,-11.4,-14.6
1962-12-28T00:00,19621228,-4.4,-7.6,-9.9
1962-12-29T00:00,19621229,-6.0,-8.5,-10.7
1962-12-30T00:00,19621230,-4.9,-6.7,-9.3
1962-12-31T00:00,19621231,-5.4,-7.2,-8.6
1963-01-01T00:00,19630101,-8.1,-12.4,-14.3
1963-01-02T00:00,19630102,-8.9,-10.7,-14.5
1963-01-03T00:00,19630103,-6.1,-7.2,-10.2
1963-01-04T00:00,19630104,2.3,-1.6,-6.6
1963-01-05T00:00,19630105,4.4,2.4,0.0
1963-01-06T00:00,19630106,3.1,1.0,-0.7
1963-01-07T00:00,19630107,-0.6,-3.7,-5.4
1963-01-08T00:00,19630108,-2.4,-7.9,-9.7
1963-01-09T00:00,19630109,-8.4,-11.3,-15.2
1963-01-10T00:00,19630110,-9.1,-13.9,-17.8
1963-01-11T00:00,19630111,-12.6,-15.3,-17.0
1963-01-12T00:00,19630112,-12.5,-13.7,-15.6
1963-01-13T00:00,19630113,-12.6,-15.8,-20.1
1963-01-14T00:00,19630114,-5.6,-8.5,-12.6
1963-01-15T00:00,19630115,-9.6,-11.6,-13.1
1963-01-16T00:00,19630116,-8.6,-11.6,-14.0
1963-01-17T00:00,19630117,-8.6,-9.4,-11.0
1963-01-18T00:00,19630118,-9.6,-12.1,-13.2
1963-01-19T00:00,19630119,-5.9,-11.5,-15.1
1963-01-20T00:00,19630120,-8.5,-14.7,-21.9
1963-01-21T00:00,19630121,-7.6,-10.9,-14.2
1963-01-22T00:00,19630122,-7.0,-8.7,-11.4
1963-01-23T00:00,19630123,-4.5,-5.8,-7.9
1963-01-24T00:00,19630124,-3.4,-4.3,-5.2
1963-01-25T00:00,19630125,-1.0,-2.3,-4.5
1963-01-26T00:00,19630126,-0.8,-2.4,-4.5
1963-01-27T00:00,19630127,-2.0,-3.5,-5.4
1963-01-28T00:00,19630128,-3.1,-4.2,-5.9
1963-01-29T00:00,19630129,-3.5,-9.9,-12.8
1963-01-30T00:00,19630130,-7.3,-11.5,-13.8
1963-01-31T00:00,19630131,-13.4,-17.6,-21.9
1963-02-01T00:00,19630201,-8.8,-13.0,-16.5
1963-02-02T00:00,19630202,-6.7,-9.5,-13.0
1963-02-03T00:00,19630203,-9.6,-13.3,-15.6
1963-02-04T00:00,19630204,-5.8,-8.7,-15.6
1963-02-05T00:00,19630205,-4.6,-8.8,-12.6
1963-02-06T00:00,19630206,-5.2,-9.1,-13.2
1963-02-07T00:00,19630207,-3.2,-8.3,-12.2
1963-02-08T00:00,19630208,-0.9,-4.1,-7.5
1963-02-09T00:00,19630209,-1.6,-4.8,-6.5
1963-02-10T00:00,19630210,4.0,-2.6,-8.2
1963-02-11T00:00,19630211,2.0,1.5,-2.0
1963-02-12T00:00,19630212,2.4,1.6,0.9
1963-02-13T00:00,19630213,1.8,-0.9,-1.6
1963-02-14T00:00,19630214,-1.3,-2.6,-3.2
1963-02-15T00:00,19630215,0.2,-2.4,-4.4
1963-02-16T00:00,19630216,0.0,-1.9,-3.3
1963-02-17T00:00,19630217,2.1,-1.6,-5.0
1963-02-18T00:00,19630218,0.6,-1.6,-2.8
1963-02-19T00:00,19630219,-2.0,-3.4,-4.9
1963-02-20T00:00,19630220,-4.2,-5.0,-5.6
1963-02-21T00:00,19630221,-3.4,-5.3,-6.2
1963-02-22T00:00,19630222,-4.6,-6.5,-7.6
1963-02-23T00:00,19630223,-5.1,-10.2,-15.4
1963-02-24T00:00,19630224,-7.3,-11.4,-15.5
1963-02-25T00:00,19630225,-4.4,-10.6,-15.6
1963-02-26T00:00,19630226,-2.2,-3.8,-7.0
1963-02-27T00:00,19630227,-2.0,-7.8,-13.8
1963-02-28T00:00,19630228,0.4,-6.0,-11.4
1963-03-01T00:00,19630301,-0.1,-6.2,-12.4
1963-03-02T00:00,19630302,2.4,-5.3,-11.8
1963-03-03T00:00,19630303,2.6,-2.8,-7.0
1963-03-04T00:00,19630304,2.9,-3.1,-8.1
1963-03-05T00:00,19630305,5.2,0.6,-4.5
1963-03-06T00:00,19630306,9.2,4.4,0.6
1963-03-07T00:00,19630307,10.6,6.5,3.4
1963-03-08T00:00,19630308,11.7,7.4,4.2
1963-03-09T00:00,19630309,9.3,7.0,5.4
1963-03-10T00:00,19630310,8.3,4.5,2.2
1963-03-11T00:00,19630311,11.3,7.3,3.3
1963-03-12T00:00,19630312,11.5,7.5,4.8
1963-03-13T00:00,19630313,6.3,1.9,0.0
1963-03-14T00:00,19630314,0.7,-0.7,-2.7
1963-03-15T00:00,19630315,1.3,-2.2,-5.5
1963-03-16T00:00,19630316,6.2,2.1,-0.9
1963-03-17T00:00,19630317,3.2,1.9,0.4
1963-03-18T00:00,19630318,8.7,3.3,0.1
1963-03-19T00:00,19630319,6.1,3.8,1.9
1963-03-20T00:00,19630320,6.0,4.4,3.2
1963-03-21T00:00,19630321,4.2,0.4,-0.8
1963-03-22T00:00,19630322,-0.4,-2.0,-3.4
1963-03-23T00:00,19630323,2.6,-3.6,-8.8
1963-03-24T00:00,19630324,3.7,-0.7,-3.6
1963-03-25T00:00,19630325,12.7,5.6,0.0
1963-03-26T00:00,19630326,10.1,6.7,4.4
1963-03-27T00:00,19630327,6.9,4.1,2.1
1963-03-28T00:00,19630328,10.2,3.7,-1.9
1963-03-29T00:00,19630329,11.2,6.2,2.7
1963-03-30T00:00,19630330,12.4,7.8,4.4
1963-03-31T00:00,19630331,8.3,4.6,2.2
1963-04-01T00:00,19630401,2.6,1.8,1.4
1963-04-02T00:00,19630402,2.0,1.1,0.0
1963-04-03T00:00,19630403,7.6,1.7,-2.3
1963-04-04T00:00,19630404,10.2,4.8,0.4
1963-04-05T00:00,19630405,13.3,6.7,1.6
1963-04-06T00:00,19630406,12.4,8.1,3.8
1963-04-07T00:00,19630407,14.7,9.4,5.4
1963-04-08T00:00,19630408,13.0,6.4,-0.1
1963-04-09T00:00,19630409,16.6,9.2,2.5
1963-04-10T00:00,19630410,17.0,12.8,8.2
1963-04-11T00:00,19630411,15.9,11.5,9.2
1963-04-12T00:00,19630412,16.7,11.0,7.3
1963-04-13T00:00,19630413,12.8,6.3,3.3
1963-04-14T00:00,19630414,11.7,7.2,3.6
1963-04-15T00:00,19630415,15.4,8.9,2.1
1963-04-16T00:00,19630416,17.6,12.4,8.0
1963-04-17T00:00,19630417,20.1,15.3,10.6
1963-04-18T00:00,19630418,18.2,13.2,9.4
1963-04-19T00:00,19630419,13.8,11.2,9.6
1963-04-20T00:00,19630420,15.3,11.3,8.5
1963-04-21T00:00,19630421,20.0,12.5,7.5
1963-04-22T00:00,19630422,16.7,12.2,10.0
1963-04-23T00:00,19630423,16.1,10.4,3.3
1963-04-24T00:00,19630424,14.1,8.9,3.1
1963-04-25T00:00,19630425,11.7,7.0,5.0
1963-04-26T00:00,19630426,10.1,6.1,4.0
1963-04-27T00:00,19630427,13.8,7.2,0.2
1963-04-28T00:00,19630428,15.0,9.0,3.5
1963-04-29T00:00,19630429,16.3,11.6,8.2
1963-04-30T00:00,19630430,14.7,11.5,9.1
1963-05-01T00:00,19630501,16.4,11.6,7.0
1963-05-02T00:00,19630502,16.3,11.0,7.2
1963-05-03T00:00,19630503,7.8,6.5,5.3
1963-05-04T00:00,19630504,6.6,4.4,3.0
1963-05-05T00:00,19630505,11.3,7.7,4.0
1963-05-06T00:00,19630506,17.3,11.4,6.5
1963-05-07T00:00,19630507,18.1,12.8,6.0
1963-05-08T00:00,19630508,20.4,13.8,7.3
1963-05-09T00:00,19630509,21.8,14.8,7.6
1963-05-10T00:00,19630510,18.3,13.0,10.4
1963-05-11T00:00,19630511,19.0,14.3,10.8
1963-05-12T00:00,19630512,16.0,11.3,8.6
1963-05-13T00:00,19630513,19.8,13.4,5.2
1963-05-14T00:00,19630514,18.4,12.5,9.6
1963-05-15T00:00,19630515,15.6,12.6,8.4
1963-05-16T00:00,19630516,19.4,14.2,10.3
1963-05-17T00:00,19630517,18.2,12.9,7.6
1963-05-18T00:00,19630518,14.2,11.1,8.3
1963-05-19T00:00,19630519,14.7,10.7,6.2
1963-05-20T00:00,19630520,12.9,8.3,4.6
1963-05-21T00:00,19630521,17.8,11.3,3.1
1963-05-22T00:00,19630522,22.2,15.6,7.5
1963-05-23T00:00,19630523,24.1,18.2,11.4
1963-05-24T00:00,19630524,24.0,18.0,13.2
1963-05-25T00:00,19630525,17.8,12.9,11.4
1963-05-26T00:00,19630526,14.4,13.3,12.5
1963-05-27T00:00,19630527,18.4,15.2,13.3
1963-05-28T00:00,19630528,22.0,16.8,13.4
1963-05-29T00:00,19630529,21.8,17.1,12.0
1963-05-30T00:00,19630530,24.3,17.6,9.8
1963-05-31T00:00,19630531,24.2,17.7,9.9
1963-06-01T00:00,19630601,21.1,13.8,9.7
1963-06-02T00:00,19630602,14.8,11.3,6.0
1963-06-03T00:00,19630603,19.6,12.5,3.7
1963-06-04T00:00,19630604,23.0,16.1,7.1
1963-06-05T00:00,19630605,24.0,18.6,11.4
1963-06-06T00:00,19630606,25.9,21.3,17.2
1963-06-07T00:00,19630607,26.2,20.8,15.5
1963-06-08T00:00,19630608,25.0,19.6,15.4
1963-06-09T00:00,19630609,26.4,19.6,14.2
1963-06-10T00:00,19630610,23.7,18.6,13.2
1963-06-11T00:00,19630611,22.0,16.2,13.5
1963-06-12T00:00,19630612,23.0,17.4,10.9
1963-06-13T00:00,19630613,25.1,19.2,13.4
1963-06-14T00:00,19630614,26.8,18.8,13.8
1963-06-15T00:00,19630615,16.3,14.2,12.5
1963-06-16T00:00,19630616,17.5,13.5,10.5
1963-06-17T00:00,19630617,19.1,15.7,12.1
1963-06-18T00:00,19630618,24.3,18.9,13.7
1963-06-19T00:00,19630619,22.7,13.2,8.7
1963-06-20T00:00,19630620,14.1,12.2,9.4
1963-06-21T00:00,19630621,20.2,15.7,12.4
1963-06-22T00:00,19630622,23.7,18.3,13.6
1963-06-23T00:00,19630623,22.5,16.2,11.7
1963-06-24T00:00,19630624,20.8,16.8,11.2
1963-06-25T00:00,19630625,24.3,17.8,12.5
1963-06-26T00:00,19630626,21.7,17.0,15.0
1963-06-27T00:00,19630627,26.4,19.8,13.5
1963-06-28T00:00,19630628,32.2,23.2,17.7
1963-06-29T00:00,19630629,22.1,16.9,13.4
1963-06-30T00:00,19630630,25.5,18.6,12.2
1963-07-01T00:00,19630701,22.7,18.3,15.9
1963-07-02T00:00,19630702,26.0,19.6,11.9
1963-07-03T00:00,19630703,26.8,20.8,15.2
1963-07-04T00:00,19630704,27.3,19.8,14.0
1963-07-05T00:00,19630705,24.6,20.5,16.3
1963-07-06T00:00,19630706,24.6,19.8,15.6
1963-07-07T00:00,19630707,29.0,21.2,15.4
1963-07-08T00:00,19630708,20.6,15.1,12.8
1963-07-09T00:00,19630709,21.3,16.1,12.0
1963-07-10T00:00,19630710,24.0,16.9,13.0
1963-07-11T00:00,19630711,21.5,17.9,13.9
1963-07-12T00:00,19630712,22.3,17.2,11.4
1963-07-13T00:00,19630713,26.6,19.1,12.4
1963-07-14T00:00,19630714,21.2,16.4,15.0
1963-07-15T00:00,19630715,26.0,19.3,11.9
1963-07-16T00:00,19630716,29.6,21.8,15.8
1963-07-17T00:00,19630717,26.3,21.9,16.4
1963-07-18T00:00,19630718,29.5,23.1,16.6
1963-07-19T00:00,19630719,27.5,21.3,18.5
1963-07-20T00:00,19630720,27.0,21.4,17.0
1963-07-21T00:00,19630721,26.1,21.2,17.2
1963-07-22T00:00,19630722,28.8,21.6,12.0
1963-07-23T00:00,19630723,31.6,23.7,15.2
1963-07-24T00:00,19630724,33.0,26.4,20.4
1963-07-25T00:00,19630725,33.8,27.5,21.7
1963-07-26T00:00,19630726,31.3,15.7,11.2
1963-07-27T00:00,19630727,20.0,14.6,8.9
1963-07-28T00:00,19630728,20.8,15.1,8.7
1963-07-29T00:00,19630729,23.2,16.6,9.7
1963-07-30T00:00,19630730,23.8,18.0,11.0
1963-07-31T00:00,19630731,25.8,18.3,9.4
1963-08-01T00:00,19630801,30.4,22.0,12.0
1963-08-02T00:00,19630802,33.7,26.4,19.2
1963-08-03T00:00,19630803,34.9,27.1,19.1
1963-08-04T00:00,19630804,32.1,25.0,20.0
1963-08-05T00:00,19630805,28.0,21.9,17.1
1963-08-06T00:00,19630806,31.0,23.4,16.0
1963-08-07T00:00,19630807,28.8,22.5,18.1
1963-08-08T00:00,19630808,19.1,16.7,14.2
1963-08-09T00:00,19630809,20.4,15.6,14.4
1963-08-10T00:00,19630810,19.0,15.2,10.9
1963-08-11T00:00,19630811,24.0,18.9,13.5
1963-08-12T00:00,19630812,22.1,18.4,15.2
1963-08-13T00:00,19630813,21.6,17.0,14.0
1963-08-14T00:00,19630814,24.6,18.3,11.1
1963-08-15T00:00,19630815,22.6,18.1,15.6
1963-08-16T00:00,19630816,21.6,16.5,10.4
1963-08-17T00:00,19630817,26.6,18.4,10.0
1963-08-18T00:00,19630818,22.8,13.6,11.1
1963-08-19T00:00,19630819,15.0,12.2,10.2
1963-08-20T00:00,19630820,18.1,15.8,11.0
1963-08-21T00:00,19630821,18.3,14.4,10.8
1963-08-22T00:00,19630822,16.9,12.8,10.6
1963-08-23T00:00,19630823,22.3,15.4,12.0
1963-08-24T00:00,19630824,21.1,16.8,11.6
1963-08-25T00:00,19630825,20.4,16.7,13.9
1963-08-26T00:00,19630826,28.2,20.6,13.0
1963-08-27T00:00,19630827,26.7,19.6,12.8
1963-08-28T00:00,19630828,19.4,14.5,11.1
1963-08-29T00:00,19630829,17.1,12.6,11.3
1963-08-30T00:00,19630830,14.1,11.2,8.1
1963-08-31T00:00,19630831,16.2,13.0,9.4
1963-09-01T00:00,19630901,23.4,16.9,12.8
1963-09-02T00:00,19630902,22.2,17.1,13.2
1963-09-03T00:00,19630903,21.4,17.1,13.7
1963-09-04T00:00,19630904,21.6,16.2,12.3
1963-09-05T00:00,19630905,18.0,13.6,12.1
1963-09-06T00:00,19630906,20.0,14.7,11.4
1963-09-07T00:00,19630907,16.9,13.8,10.4
1963-09-08T00:00,19630908,17.4,12.3,8.2
1963-09-09T00:00,19630909,18.3,13.1,9.0
1963-09-10T00:00,19630910,18.1,13.1,8.9
1963-09-11T00:00,19630911,18.7,12.3,6.6
1963-09-12T00:00,19630912,21.9,14.4,8.2
1963-09-13T00:00,19630913,21.7,15.3,10.0
1963-09-14T00:00,19630914,22.6,16.0,9.6
1963-09-15T00:00,19630915,21.7,15.4,9.3
1963-09-16T00:00,19630916,25.6,17.2,10.0
1963-09-17T00:00,19630917,26.7,19.2,13.8
1963-09-18T00:00,19630918,25.7,19.5,14.0
1963-09-19T00:00,19630919,21.7,16.7,14.5
1963-09-20T00:00,19630920,16.9,15.0,13.5
1963-09-21T00:00,19630921,25.2,18.0,12.4
1963-09-22T00:00,19630922,24.7,17.6,13.2
1963-09-23T00:00,19630923,17.8,16.5,15.4
1963-09-24T00:00,19630924,24.1,18.4,14.0
1963-09-25T00:00,19630925,19.9,14.1,10.9
1963-09-26T00:00,19630926,14.5,9.7,6.4
1963-09-27T00:00,19630927,17.5,12.5,8.0
1963-09-28T00:00,19630928,11.0,8.2,6.3
1963-09-29T00:00,19630929,11.2,8.4,5.6
1963-09-30T00:00,19630930,13.9,11.1,9.3
1963-10-01T00:00,19631001,12.3,10.4,8.4
1963-10-02T00:00,19631002,15.4,11.5,9.4
1963-10-03T00:00,19631003,14.1,10.5,8.1
1963-10-04T00:00,19631004,17.9,11.6,6.9
1963-10-05T00:00,19631005,13.2,10.1,7.4
1963-10-06T00:00,19631006,11.2,8.2,6.8
1963-10-07T00:00,19631007,9.6,7.3,5.2
1963-10-08T00:00,19631008,12.0,6.8,3.4
1963-10-09T00:00,19631009,13.3,8.2,3.4
1963-10-10T00:00,19631010,12.6,9.2,6.9
1963-10-11T00:00,19631011,14.5,11.7,8.6
1963-10-12T00:00,19631012,15.8,11.6,9.4
1963-10-13T00:00,19631013,24.2,16.1,9.4
1963-10-14T00:00,19631014,16.9,7.7,6.0
